networksteps,algo,score,env
87680,DQNEWC,-0.4641025641025641,Pathfinding8
87684,DQNEWC,-0.11944444444444441,Pathfinding8
87692,DQNEWC,-0.37777777777777777,Pathfinding8
87706,DQNEWC,-0.2533333333333333,Pathfinding8
87731,DQNEWC,-0.4519230769230769,Pathfinding8
87736,DQNEWC,-0.6166666666666667,Pathfinding8
87754,DQNEWC,-0.4087719298245614,Pathfinding8
87766,DQNEWC,-0.31794871794871793,Pathfinding8
87769,DQNEWC,-0.13999999999999999,Pathfinding8
87774,DQNEWC,-0.17499999999999996,Pathfinding8
87779,DQNEWC,-0.6138888888888889,Pathfinding8
87788,DQNEWC,-0.5066666666666666,Pathfinding8
87802,DQNEWC,-0.3611111111111111,Pathfinding8
87816,DQNEWC,-0.36333333333333334,Pathfinding8
87819,DQNEWC,-0.13999999999999999,Pathfinding8
87824,DQNEWC,-0.17499999999999996,Pathfinding8
87838,DQNEWC,-0.3422222222222222,Pathfinding8
87852,DQNEWC,-0.40888888888888886,Pathfinding8
87857,DQNEWC,-0.6138888888888889,Pathfinding8
87871,DQNEWC,-0.4255555555555556,Pathfinding8
87883,DQNEWC,-0.341025641025641,Pathfinding8
87895,DQNEWC,-0.4435897435897436,Pathfinding8
87909,DQNEWC,-0.5144444444444444,Pathfinding8
87938,DQNEWC,-0.39555555555555566,Pathfinding8
87952,DQNEWC,-0.2755555555555555,Pathfinding8
87957,DQNEWC,-0.6722222222222222,Pathfinding8
87973,DQNEWC,-0.5705882352941177,Pathfinding8
87985,DQNEWC,-0.46794871794871795,Pathfinding8
87996,DQNEWC,-0.5847222222222223,Pathfinding8
88007,DQNEWC,-0.5291666666666667,Pathfinding8
88008,DQNEWC,-0.5,Pathfinding8
88029,DQNEWC,-0.29772727272727273,Pathfinding8
88040,DQNEWC,-0.5055555555555556,Pathfinding8
88048,DQNEWC,-0.44999999999999996,Pathfinding8
88064,DQNEWC,-0.31960784313725493,Pathfinding8
